timestamp,device_os,dma,conversion
1708313711,ios,"Philadelphia, Pennsylvania",0
1708313933,ios,"Boston (Manchester), Massachusetts",0
1708314014,ios,"New York, New York",0
1708314016,ios,"Los Angeles, California",0
1708314087,ios,"New York, New York",0
1708314146,android,"Los Angeles, California",0
1708314300,ios,"New York, New York",0
1708314381,android,"Philadelphia, Pennsylvania",0
1708314446,ios,"New York, New York",0
1708314768,android,"New York, New York",0
1708314902,ios,"Dallas-Fort Worth, Texas",0
1708315179,ios,"Los Angeles, California",0
1708315497,ios,"Dallas-Fort Worth, Texas",0
1708315686,ios,"New York, New York",0
1708315703,android,"San Francisco-Oakland-San Jose, California",0
1708315725,ios,"New York, New York",0
1708316069,android,"New York, New York",0
1708316146,ios,"New York, New York",0
1708316165,android,"Washington, D.C. (Hagerstown)",0
1708316369,ios,"New York, New York",0
1708316437,android,"New York, New York",0
1708316503,ios,"Los Angeles, California",0
1708316593,ios,"Atlanta, Georgia",0
1708317286,ios,"Washington, D.C. (Hagerstown)",0
1708317819,ios,"Philadelphia, Pennsylvania",0
1708317895,ios,"New York, New York",0
1708317910,android,"Philadelphia, Pennsylvania",0
1708318223,ios,"Boston (Manchester), Massachusetts",0
1708318254,ios,"Los Angeles, California",0
1708318313,ios,"New York, New York",0
1708318482,ios,"New York, New York",0
1708318495,ios,"Philadelphia, Pennsylvania",0
1708318536,ios,"Chicago, Illinois",0
1708318894,android,"Los Angeles, California",0
1708318921,ios,"Dallas-Fort Worth, Texas",0
1708319053,android,"Chicago, Illinois",0
1708319084,ios,"New York, New York",0
1708319219,ios,"Chicago, Illinois",0
1708319259,ios,"New York, New York",0
1708319291,ios,"Dallas-Fort Worth, Texas",0
1708319300,ios,"Los Angeles, California",0
1708319449,ios,"Chicago, Illinois",0
1708319511,android,"Philadelphia, Pennsylvania",0
1708319587,android,"New York, New York",0
1708319781,ios,"Chicago, Illinois",0
1708320002,ios,"Philadelphia, Pennsylvania",0
1708320192,ios,"Philadelphia, Pennsylvania",0
1708320346,android,"Chicago, Illinois",0
1708320385,ios,"New York, New York",0
1708321036,ios,"New York, New York",0
1708321751,ios,"New York, New York",0
1708322085,ios,"New York, New York",0
1708322087,ios,"Chicago, Illinois",0
1708322206,android,"Chicago, Illinois",0
1708322368,android,"Philadelphia, Pennsylvania",0
1708322530,ios,"New York, New York",0
1708322682,ios,"Chicago, Illinois",0
1708322910,ios,"New York, New York",0
1708323183,ios,"New York, New York",0
1708323658,android,"Los Angeles, California",0
1708323715,ios,"Chicago, Illinois",0
1708324136,ios,"Atlanta, Georgia",0
1708324180,android,"Dallas-Fort Worth, Texas",0
1708324232,android,"Chicago, Illinois",0
1708324243,ios,"Philadelphia, Pennsylvania",0
1708324319,android,"Los Angeles, California",0
1708324450,android,"New York, New York",0
1708324614,ios,"Washington, D.C. (Hagerstown)",0
1708324834,android,"Los Angeles, California",0
1708325167,ios,"Houston, Texas",0
1708325334,android,"New York, New York",0
1708325569,ios,"New York, New York",0
1708325681,ios,"Boston (Manchester), Massachusetts",0
1708325721,android,"Philadelphia, Pennsylvania",0
1708325760,ios,"Los Angeles, California",0
1708325796,ios,"Los Angeles, California",0
1708325804,android,"New York, New York",0
1708325971,android,"Houston, Texas",0
1708326378,android,"Los Angeles, California",0
1708326635,android,"New York, New York",0
1708326758,ios,"Chicago, Illinois",0
1708326935,ios,"Chicago, Illinois",0
1708327120,ios,"New York, New York",0
1708327400,ios,"Boston (Manchester), Massachusetts",0
1708327488,android,"Washington, D.C. (Hagerstown)",0
1708327621,android,"Chicago, Illinois",0
1708327741,android,"New York, New York",0
1708327891,android,"Philadelphia, Pennsylvania",0
1708327898,android,"Washington, D.C. (Hagerstown)",0
1708328134,ios,"New York, New York",0
1708328189,android,"Boston (Manchester), Massachusetts",0
1708328483,android,"New York, New York",0
1708328537,ios,"New York, New York",0
1708328559,ios,"Philadelphia, Pennsylvania",0
1708328648,ios,"New York, New York",0
1708328887,android,"Philadelphia, Pennsylvania",0
1708328961,ios,"New York, New York",0
1708329142,ios,"Philadelphia, Pennsylvania",0
1708329191,android,"Boston (Manchester), Massachusetts",0
1708329240,ios,"Los Angeles, California",0
1708329245,android,"New York, New York",0
1708329477,android,"Los Angeles, California",0
1708329658,android,"New York, New York",0
1708329696,ios,"Atlanta, Georgia",0
1708330027,ios,"Dallas-Fort Worth, Texas",0
1708330144,ios,"Boston (Manchester), Massachusetts",0
1708330230,android,"New York, New York",0
1708330314,android,"Boston (Manchester), Massachusetts",0
1708330418,android,"New York, New York",0
1708330577,android,"New York, New York",0
1708330591,android,"New York, New York",0
1708330882,ios,"Los Angeles, California",0
1708331148,ios,"New York, New York",0
1708331379,ios,"Boston (Manchester), Massachusetts",0
1708331556,android,"Atlanta, Georgia",0
1708331573,ios,"Los Angeles, California",0
1708331673,ios,"Los Angeles, California",0
1708331681,ios,"New York, New York",0
1708331986,ios,"New York, New York",0
1708332178,ios,"Boston (Manchester), Massachusetts",0
1708332209,ios,"New York, New York",0
1708332211,android,"Chicago, Illinois",0
1708332621,android,"Los Angeles, California",0
1708332823,ios,"Boston (Manchester), Massachusetts",0
1708332866,android,"New York, New York",0
1708333511,android,"Houston, Texas",0
1708333710,ios,"Houston, Texas",0
1708333822,ios,"Los Angeles, California",0
1708334262,android,"Washington, D.C. (Hagerstown)",0
1708334301,android,"Philadelphia, Pennsylvania",0
1708335261,android,"Philadelphia, Pennsylvania",0
1708335370,ios,"New York, New York",0
1708335504,ios,"Los Angeles, California",0
1708335691,ios,"Chicago, Illinois",0
1708335743,android,"New York, New York",0
1708335833,ios,"Houston, Texas",0
1708335917,ios,"New York, New York",0
1708336017,ios,"Philadelphia, Pennsylvania",0
1708336140,ios,"New York, New York",0
1708336442,ios,"New York, New York",0
1708336502,ios,"New York, New York",0
1708336654,android,"Philadelphia, Pennsylvania",0
1708336906,ios,"New York, New York",0
1708337172,ios,"New York, New York",0
1708337511,ios,"Houston, Texas",0
1708337669,ios,"New York, New York",0
1708337901,ios,"New York, New York",0
1708338352,ios,"Philadelphia, Pennsylvania",0
1708338620,ios,"New York, New York",0
1708338695,ios,"New York, New York",0
1708338729,android,"New York, New York",0
1708338750,ios,"Chicago, Illinois",0
1708338797,android,"Chicago, Illinois",0
1708339178,ios,"New York, New York",0
1708339414,ios,"New York, New York",0
1708340010,android,"Los Angeles, California",0
1708340028,ios,"Philadelphia, Pennsylvania",0
1708341386,android,"San Francisco-Oakland-San Jose, California",0
1708341387,ios,"Dallas-Fort Worth, Texas",0
1708341905,ios,"Philadelphia, Pennsylvania",0
1708342585,android,"San Francisco-Oakland-San Jose, California",0
1708343055,ios,"Dallas-Fort Worth, Texas",0
1708343442,ios,"New York, New York",0
1708343526,android,"Atlanta, Georgia",0
1708344345,android,"Dallas-Fort Worth, Texas",0
1708344423,ios,"Los Angeles, California",0
1708344904,ios,"Chicago, Illinois",0
1708344992,ios,"Los Angeles, California",0
1708345037,android,"New York, New York",0
1708345141,android,"Los Angeles, California",0
1708345558,android,"Dallas-Fort Worth, Texas",0
1708345838,ios,"Los Angeles, California",0
1708345897,android,"New York, New York",0
1708346026,ios,"New York, New York",0
1708346100,android,"Chicago, Illinois",1
1708346258,ios,"Los Angeles, California",0
1708346263,android,"Atlanta, Georgia",0
1708346701,android,"New York, New York",0
1708346965,ios,"San Francisco-Oakland-San Jose, California",0
1708347007,android,"New York, New York",0
1708347155,ios,"San Francisco-Oakland-San Jose, California",0
1708347333,ios,"Dallas-Fort Worth, Texas",0
1708347551,ios,"Philadelphia, Pennsylvania",0
1708347805,android,"New York, New York",0
1708347959,android,"New York, New York",0
1708348230,ios,"New York, New York",0
1708348410,ios,"New York, New York",0
1708348782,ios,"San Francisco-Oakland-San Jose, California",0
1708348808,android,"New York, New York",0
1708349239,ios,"New York, New York",0
1708349384,android,"New York, New York",0
1708349875,android,"Dallas-Fort Worth, Texas",0
1708349957,ios,"Washington, D.C. (Hagerstown)",0
1708350035,ios,"Houston, Texas",0
1708350330,android,"New York, New York",0
1708350580,ios,"Los Angeles, California",0
1708350606,ios,"Boston (Manchester), Massachusetts",0
1708350810,ios,"New York, New York",0
1708350813,ios,"Chicago, Illinois",0
1708351196,android,"Boston (Manchester), Massachusetts",0
1708351435,android,"New York, New York",0
1708351577,android,"New York, New York",0
1708352109,android,"New York, New York",0
1708352167,ios,"Chicago, Illinois",0
1708352910,android,"New York, New York",0
1708353035,android,"New York, New York",0
1708353170,ios,"Houston, Texas",0
1708353249,ios,"New York, New York",0
1708353440,android,"Chicago, Illinois",0
1708353757,ios,"Philadelphia, Pennsylvania",0
1708353771,ios,"San Francisco-Oakland-San Jose, California",0
1708353853,ios,"Philadelphia, Pennsylvania",0
1708353855,android,"Los Angeles, California",0
1708353880,android,"Los Angeles, California",0
1708354221,android,"Los Angeles, California",0
1708354727,android,"Atlanta, Georgia",0
1708354767,android,"New York, New York",0
1708354826,android,"San Francisco-Oakland-San Jose, California",0
1708354831,ios,"Atlanta, Georgia",0
1708354874,ios,"Boston (Manchester), Massachusetts",0
1708355071,android,"New York, New York",1
1708355172,ios,"Chicago, Illinois",0
1708355324,ios,"Philadelphia, Pennsylvania",0
1708355355,android,"San Francisco-Oakland-San Jose, California",0
1708355600,ios,"New York, New York",0
1708355835,android,"New York, New York",0
1708355840,ios,"Philadelphia, Pennsylvania",0
1708355953,android,"Boston (Manchester), Massachusetts",0
1708356294,ios,"Atlanta, Georgia",0
1708356323,android,"Los Angeles, California",0
1708356615,android,"Los Angeles, California",0
1708356622,ios,"Boston (Manchester), Massachusetts",0
1708356733,ios,"New York, New York",0
1708356791,android,"Los Angeles, California",0
1708356965,android,"Philadelphia, Pennsylvania",0
1708356986,ios,"Boston (Manchester), Massachusetts",0
1708357015,android,"Los Angeles, California",0
1708357045,android,"Boston (Manchester), Massachusetts",0
1708357256,android,"Houston, Texas",0
1708357328,ios,"San Francisco-Oakland-San Jose, California",0
1708357645,ios,"Chicago, Illinois",0
1708357721,ios,"New York, New York",0
1708357802,android,"Chicago, Illinois",0
1708357917,ios,"Dallas-Fort Worth, Texas",0
1708357972,android,"New York, New York",0
1708358157,ios,"Chicago, Illinois",0
1708358342,ios,"New York, New York",0
1708358477,ios,"New York, New York",0
1708358660,android,"Atlanta, Georgia",0
1708358716,android,"Houston, Texas",0
1708359076,android,"Houston, Texas",0
1708359237,android,"San Francisco-Oakland-San Jose, California",1
1708359343,android,"Dallas-Fort Worth, Texas",0
1708359352,ios,"Los Angeles, California",0
1708359781,ios,"New York, New York",0
1708359909,android,"Houston, Texas",0
1708359915,ios,"Philadelphia, Pennsylvania",0
1708359923,ios,"Dallas-Fort Worth, Texas",0
1708360047,android,"Dallas-Fort Worth, Texas",0
1708360074,ios,"Dallas-Fort Worth, Texas",0
1708360251,android,"Houston, Texas",0
1708360382,android,"New York, New York",0
1708360559,ios,"Los Angeles, California",0
1708360949,ios,"Chicago, Illinois",0
1708360977,ios,"Los Angeles, California",0
1708361002,ios,"New York, New York",0
1708361325,ios,"New York, New York",0
1708362587,ios,"Los Angeles, California",0
1708362765,android,"New York, New York",0
1708362781,ios,"Los Angeles, California",0
1708362863,ios,"New York, New York",0
1708362968,ios,"Boston (Manchester), Massachusetts",0
1708363021,android,"Chicago, Illinois",0
1708363021,ios,"Dallas-Fort Worth, Texas",0
1708363119,android,"New York, New York",0
1708363219,ios,"Washington, D.C. (Hagerstown)",0
1708363248,ios,"Los Angeles, California",0
1708363337,ios,"Los Angeles, California",0
1708363744,ios,"Philadelphia, Pennsylvania",0
1708363771,ios,"Philadelphia, Pennsylvania",0
1708363986,ios,"San Francisco-Oakland-San Jose, California",0
1708364008,android,"Philadelphia, Pennsylvania",0
1708364904,android,"Dallas-Fort Worth, Texas",0
1708364917,ios,"San Francisco-Oakland-San Jose, California",0
1708365059,android,"Philadelphia, Pennsylvania",1
1708365198,android,"Washington, D.C. (Hagerstown)",0
1708365257,android,"Dallas-Fort Worth, Texas",0
1708365448,ios,"Philadelphia, Pennsylvania",0
1708365567,android,"Dallas-Fort Worth, Texas",0
1708365568,ios,"New York, New York",0
1708365600,android,"Philadelphia, Pennsylvania",0
1708365652,android,"New York, New York",0
1708365760,ios,"Los Angeles, California",0
1708365877,ios,"Houston, Texas",0
1708366033,ios,"Chicago, Illinois",0
1708366066,ios,"New York, New York",0
1708366496,android,"Houston, Texas",0
1708366766,ios,"Chicago, Illinois",0
1708367738,ios,"Washington, D.C. (Hagerstown)",0
1708368184,ios,"San Francisco-Oakland-San Jose, California",0
1708368460,ios,"New York, New York",0
1708368492,android,"Boston (Manchester), Massachusetts",0
1708368878,ios,"Washington, D.C. (Hagerstown)",0
1708368932,ios,"New York, New York",0
1708368937,ios,"New York, New York",0
1708368952,ios,"New York, New York",0
1708369330,android,"Chicago, Illinois",0
1708369507,ios,"Los Angeles, California",0
1708369522,android,"New York, New York",0
1708369605,ios,"New York, New York",0
1708369651,android,"New York, New York",0
1708369964,ios,"New York, New York",0
1708370099,ios,"New York, New York",0
1708370189,ios,"New York, New York",0
1708370317,ios,"New York, New York",0
1708370558,android,"Boston (Manchester), Massachusetts",0
1708370571,ios,"New York, New York",0
1708370820,ios,"New York, New York",0
1708370833,ios,"San Francisco-Oakland-San Jose, California",0
1708370922,ios,"Los Angeles, California",0
1708370999,android,"Boston (Manchester), Massachusetts",0
1708371076,ios,"New York, New York",0
1708371379,android,"New York, New York",0
1708371428,ios,"San Francisco-Oakland-San Jose, California",0
1708371661,ios,"Chicago, Illinois",0
1708372075,ios,"Chicago, Illinois",0
1708372556,ios,"Washington, D.C. (Hagerstown)",0
1708372643,android,"Washington, D.C. (Hagerstown)",0
1708372934,android,"New York, New York",0
1708372965,ios,"Los Angeles, California",0
1708373069,android,"Chicago, Illinois",0
1708373181,ios,"Dallas-Fort Worth, Texas",0
1708373446,ios,"New York, New York",0
1708373475,android,"Boston (Manchester), Massachusetts",1
1708373580,ios,"Boston (Manchester), Massachusetts",0
1708373611,android,"Los Angeles, California",0
1708373699,android,"Boston (Manchester), Massachusetts",0
1708373889,android,"Washington, D.C. (Hagerstown)",0
1708374626,android,"New York, New York",0
1708374687,android,"Chicago, Illinois",0
1708374711,ios,"New York, New York",0
1708374741,android,"Los Angeles, California",0
1708375592,ios,"New York, New York",0
1708375603,ios,"New York, New York",0
1708375670,ios,"New York, New York",0
1708375679,android,"New York, New York",1
1708376357,android,"Philadelphia, Pennsylvania",1
1708376552,ios,"Boston (Manchester), Massachusetts",0
1708376576,ios,"Washington, D.C. (Hagerstown)",0
1708376650,ios,"Washington, D.C. (Hagerstown)",0
1708376787,ios,"Washington, D.C. (Hagerstown)",0
1708376878,ios,"New York, New York",0
1708376967,ios,"New York, New York",0
1708376981,android,"Houston, Texas",0
1708377104,ios,"New York, New York",0
1708377112,android,"New York, New York",0
1708377183,android,"Los Angeles, California",0
1708377637,android,"Atlanta, Georgia",0
1708377729,ios,"Washington, D.C. (Hagerstown)",0
1708377787,android,"Los Angeles, California",0
1708377810,ios,"Los Angeles, California",0
1708377922,android,"Los Angeles, California",0
1708378448,ios,"New York, New York",0
1708378586,ios,"New York, New York",0
1708378864,android,"Philadelphia, Pennsylvania",0
1708379003,android,"New York, New York",0
1708379134,ios,"New York, New York",0
1708379577,ios,"New York, New York",0
1708379725,ios,"Philadelphia, Pennsylvania",0
1708379775,ios,"Philadelphia, Pennsylvania",0
1708379910,ios,"Philadelphia, Pennsylvania",0
1708379921,ios,"New York, New York",0
1708380050,ios,"Los Angeles, California",0
1708380138,ios,"New York, New York",0
1708380163,android,"New York, New York",0
1708380629,android,"Los Angeles, California",0
1708380971,android,"Philadelphia, Pennsylvania",0
1708381147,ios,"New York, New York",0
1708381435,ios,"New York, New York",0
1708381499,ios,"Los Angeles, California",0
1708381865,android,"Washington, D.C. (Hagerstown)",0
1708381932,android,"New York, New York",0
1708382178,android,"Atlanta, Georgia",0
1708382215,android,"Chicago, Illinois",0
1708382337,ios,"Los Angeles, California",0
1708382448,ios,"New York, New York",0
1708382462,ios,"Washington, D.C. (Hagerstown)",0
1708382977,ios,"New York, New York",0
1708383012,android,"Atlanta, Georgia",0
1708383316,ios,"New York, New York",0
1708383638,ios,"New York, New York",0
1708383709,android,"Houston, Texas",0
1708383821,ios,"Philadelphia, Pennsylvania",0
1708383973,android,"New York, New York",0
1708383982,ios,"New York, New York",0
1708384015,ios,"New York, New York",0
1708384141,android,"Dallas-Fort Worth, Texas",0
1708384237,android,"Dallas-Fort Worth, Texas",0
1708384277,android,"New York, New York",0
1708384349,android,"Los Angeles, California",0
1708384406,ios,"San Francisco-Oakland-San Jose, California",0
1708384459,android,"New York, New York",0
1708384466,android,"New York, New York",0
1708384467,ios,"New York, New York",0
1708384470,ios,"Los Angeles, California",0
1708384796,android,"Dallas-Fort Worth, Texas",0
1708384874,ios,"Boston (Manchester), Massachusetts",0
1708385084,android,"Philadelphia, Pennsylvania",0
1708385108,ios,"Los Angeles, California",0
1708385283,android,"New York, New York",0
1708385426,ios,"New York, New York",0
1708385580,ios,"Los Angeles, California",0
1708385635,ios,"New York, New York",0
1708385917,ios,"New York, New York",0
1708385970,ios,"Philadelphia, Pennsylvania",0
1708385987,ios,"Philadelphia, Pennsylvania",0
1708386553,ios,"Chicago, Illinois",0
1708386563,ios,"New York, New York",0
1708387325,ios,"New York, New York",0
1708387381,ios,"New York, New York",0
1708387383,ios,"Houston, Texas",0
1708388439,ios,"New York, New York",0
1708388613,ios,"New York, New York",0
1708388645,ios,"San Francisco-Oakland-San Jose, California",0
1708388658,ios,"Washington, D.C. (Hagerstown)",0
1708388879,android,"Houston, Texas",0
1708388925,android,"Los Angeles, California",0
1708389003,android,"New York, New York",0
1708389066,ios,"Los Angeles, California",0
1708389259,ios,"Chicago, Illinois",0
1708389368,ios,"New York, New York",0
1708389526,android,"Philadelphia, Pennsylvania",1
1708389651,ios,"Washington, D.C. (Hagerstown)",0
1708390057,ios,"New York, New York",0
1708390217,ios,"Dallas-Fort Worth, Texas",0
1708390332,android,"New York, New York",0
1708390398,android,"Atlanta, Georgia",0
1708390679,ios,"Philadelphia, Pennsylvania",0
1708391393,ios,"New York, New York",0
1708391432,ios,"New York, New York",0
1708391520,ios,"Washington, D.C. (Hagerstown)",0
1708391555,android,"Boston (Manchester), Massachusetts",0
1708391621,ios,"Boston (Manchester), Massachusetts",0
1708391734,ios,"Houston, Texas",0
1708391810,ios,"New York, New York",0
1708392445,android,"New York, New York",0
1708392781,android,"New York, New York",0
1708392869,ios,"Philadelphia, Pennsylvania",0
1708393287,ios,"Washington, D.C. (Hagerstown)",0
1708393513,ios,"Los Angeles, California",0
1708393640,android,"New York, New York",0
1708393853,ios,"Boston (Manchester), Massachusetts",0
1708393917,android,"New York, New York",0
1708393927,ios,"Houston, Texas",0
1708394100,android,"Chicago, Illinois",0
1708394117,ios,"Los Angeles, California",0
1708394359,ios,"New York, New York",0
1708394498,android,"Chicago, Illinois",0
1708394530,android,"New York, New York",0
1708394737,ios,"Chicago, Illinois",0
1708394925,ios,"Philadelphia, Pennsylvania",0
1708395137,android,"Houston, Texas",0
1708395173,ios,"Chicago, Illinois",0
1708395405,android,"New York, New York",0
1708395406,android,"New York, New York",0
1708395773,android,"Dallas-Fort Worth, Texas",0
1708395956,ios,"New York, New York",0
1708396152,android,"Dallas-Fort Worth, Texas",0
1708396248,ios,"Washington, D.C. (Hagerstown)",0
1708396312,android,"New York, New York",0
1708396477,ios,"New York, New York",0
1708396510,android,"Philadelphia, Pennsylvania",0
1708396838,ios,"New York, New York",0
1708397112,ios,"Chicago, Illinois",0
1708397140,android,"Los Angeles, California",1
1708397303,ios,"Los Angeles, California",0
1708397330,ios,"New York, New York",0
1708397341,ios,"New York, New York",0
1708397358,ios,"New York, New York",0
1708397736,android,"San Francisco-Oakland-San Jose, California",1
1708397758,ios,"New York, New York",0
1708397872,android,"Philadelphia, Pennsylvania",0
1708397907,ios,"New York, New York",0
1708397935,ios,"Atlanta, Georgia",0
1708398232,ios,"New York, New York",0
1708398310,ios,"Dallas-Fort Worth, Texas",0
1708398434,ios,"Houston, Texas",0
1708398490,ios,"New York, New York",0
1708398577,ios,"Dallas-Fort Worth, Texas",0
1708398923,ios,"Chicago, Illinois",0
1708398935,android,"Atlanta, Georgia",0
1708398973,ios,"New York, New York",0
1708399344,ios,"Philadelphia, Pennsylvania",0
1708399350,ios,"New York, New York",0
1708399498,android,"Los Angeles, California",0
1708399560,android,"Dallas-Fort Worth, Texas",0
1708399746,android,"Washington, D.C. (Hagerstown)",0
1708399812,android,"Chicago, Illinois",0
1708400374,ios,"Houston, Texas",0
1708400637,ios,"Dallas-Fort Worth, Texas",0
1708400721,android,"New York, New York",0
1708400991,ios,"New York, New York",0
1708400998,ios,"New York, New York",0
1708401560,android,"Los Angeles, California",0
1708401592,ios,"New York, New York",0
1708401771,ios,"Philadelphia, Pennsylvania",0
1708402034,ios,"New York, New York",0
1708402097,android,"New York, New York",0
1708402135,ios,"Houston, Texas",0
1708402182,ios,"New York, New York",0
1708402481,android,"Boston (Manchester), Massachusetts",0
1708402492,ios,"New York, New York",0
1708402599,ios,"Washington, D.C. (Hagerstown)",0
1708402651,android,"New York, New York",0
1708402758,ios,"Boston (Manchester), Massachusetts",0
1708403003,ios,"New York, New York",0
1708403041,android,"Philadelphia, Pennsylvania",0
1708403385,android,"Philadelphia, Pennsylvania",0
1708403448,android,"New York, New York",0
1708403903,ios,"Los Angeles, California",0
1708404196,ios,"Philadelphia, Pennsylvania",0
1708404350,ios,"New York, New York",0
1708404406,android,"Philadelphia, Pennsylvania",0
1708404450,ios,"San Francisco-Oakland-San Jose, California",0
1708404480,ios,"New York, New York",0
1708404505,ios,"New York, New York",0
1708404710,android,"Boston (Manchester), Massachusetts",0
1708404776,android,"Atlanta, Georgia",0
1708404846,ios,"New York, New York",0
1708404908,ios,"Atlanta, Georgia",0
1708405074,android,"New York, New York",0
1708405101,android,"New York, New York",0
1708405221,android,"Atlanta, Georgia",0
1708405257,android,"Los Angeles, California",0
1708405262,android,"Boston (Manchester), Massachusetts",0
1708405492,ios,"New York, New York",0
1708405565,ios,"New York, New York",0
1708405663,android,"Los Angeles, California",0
1708405732,ios,"Los Angeles, California",0
1708405757,ios,"Dallas-Fort Worth, Texas",0
1708406163,ios,"New York, New York",0
1708406351,ios,"New York, New York",0
1708406421,ios,"Houston, Texas",0
1708406426,android,"New York, New York",0
1708406504,ios,"Chicago, Illinois",0
1708406906,android,"New York, New York",0
1708406926,android,"Atlanta, Georgia",0
1708407062,ios,"Houston, Texas",0
1708407471,android,"Dallas-Fort Worth, Texas",0
1708407806,ios,"New York, New York",0
1708407942,android,"San Francisco-Oakland-San Jose, California",0
1708408048,ios,"New York, New York",0
1708408139,ios,"Los Angeles, California",0
1708408423,ios,"Dallas-Fort Worth, Texas",0
1708408531,ios,"Los Angeles, California",0
1708408819,ios,"Los Angeles, California",0
1708408849,android,"New York, New York",0
1708408919,android,"New York, New York",0
1708408977,ios,"New York, New York",0
1708409159,ios,"Dallas-Fort Worth, Texas",0
1708409320,ios,"Boston (Manchester), Massachusetts",0
1708409400,android,"New York, New York",0
1708409484,android,"Chicago, Illinois",0
1708409627,android,"Chicago, Illinois",0
1708410052,android,"New York, New York",0
1708410549,android,"New York, New York",0
1708410961,ios,"Chicago, Illinois",0
1708411830,ios,"New York, New York",0
1708411918,ios,"Boston (Manchester), Massachusetts",0
1708411952,ios,"New York, New York",0
1708411954,ios,"New York, New York",0
1708411997,android,"Boston (Manchester), Massachusetts",0
1708412304,ios,"New York, New York",0
1708412386,android,"Atlanta, Georgia",0
1708412480,android,"Dallas-Fort Worth, Texas",0
1708412625,ios,"Los Angeles, California",0
1708412779,ios,"Los Angeles, California",0
1708412810,android,"Dallas-Fort Worth, Texas",0
1708413344,ios,"Atlanta, Georgia",0
1708413405,ios,"Boston (Manchester), Massachusetts",0
1708413439,ios,"Boston (Manchester), Massachusetts",0
1708413532,android,"Philadelphia, Pennsylvania",0
1708413564,android,"Atlanta, Georgia",0
1708413626,ios,"Washington, D.C. (Hagerstown)",0
1708413638,android,"Boston (Manchester), Massachusetts",0
1708413641,android,"San Francisco-Oakland-San Jose, California",0
1708413839,ios,"Houston, Texas",0
1708413861,ios,"Philadelphia, Pennsylvania",0
1708413918,ios,"Los Angeles, California",0
1708414016,android,"New York, New York",0
1708414153,ios,"New York, New York",0
1708414228,ios,"Los Angeles, California",0
1708414335,ios,"Los Angeles, California",0
1708414647,android,"Philadelphia, Pennsylvania",0
1708414669,android,"Dallas-Fort Worth, Texas",0
1708414781,android,"Atlanta, Georgia",0
1708414844,ios,"New York, New York",0
1708415243,android,"Washington, D.C. (Hagerstown)",0
1708415368,android,"Los Angeles, California",0
1708415526,android,"Los Angeles, California",0
1708415606,ios,"Los Angeles, California",0
1708415625,ios,"New York, New York",0
1708415820,ios,"Los Angeles, California",0
1708415909,ios,"Boston (Manchester), Massachusetts",0
1708416138,android,"Chicago, Illinois",0
1708416166,android,"New York, New York",0
1708416554,android,"Philadelphia, Pennsylvania",0
1708416678,android,"Chicago, Illinois",0
1708417217,android,"Atlanta, Georgia",0
1708417956,ios,"Houston, Texas",0
1708418258,ios,"New York, New York",0
1708418394,android,"Chicago, Illinois",0
1708418610,ios,"Chicago, Illinois",0
1708418644,android,"New York, New York",0
1708419010,ios,"New York, New York",0
1708419043,ios,"Washington, D.C. (Hagerstown)",0
1708419134,ios,"Philadelphia, Pennsylvania",0
1708419223,ios,"New York, New York",0
1708419764,ios,"Dallas-Fort Worth, Texas",0
1708420015,ios,"New York, New York",0
1708420262,ios,"New York, New York",0
1708420656,ios,"New York, New York",0
1708420711,android,"Chicago, Illinois",0
1708421286,ios,"New York, New York",0
1708421597,ios,"Chicago, Illinois",0
1708421629,ios,"Houston, Texas",0
1708421845,ios,"Dallas-Fort Worth, Texas",0
1708421972,android,"Houston, Texas",0
1708422137,ios,"New York, New York",0
1708422474,ios,"Washington, D.C. (Hagerstown)",0
1708422527,android,"Houston, Texas",0
1708423151,android,"Houston, Texas",0
1708423267,ios,"New York, New York",0
1708423410,ios,"Los Angeles, California",0
1708423528,android,"Boston (Manchester), Massachusetts",0
1708423537,ios,"New York, New York",0
1708423755,ios,"Chicago, Illinois",0
1708423927,ios,"Boston (Manchester), Massachusetts",0
1708424207,ios,"New York, New York",0
1708424218,android,"Los Angeles, California",0
1708424356,ios,"Los Angeles, California",0
1708424622,ios,"New York, New York",0
1708424671,android,"Atlanta, Georgia",0
1708424786,ios,"Houston, Texas",0
1708424819,android,"New York, New York",0
1708424884,ios,"Washington, D.C. (Hagerstown)",0
1708425311,android,"Washington, D.C. (Hagerstown)",0
1708425358,ios,"New York, New York",0
1708425372,android,"Chicago, Illinois",0
1708425556,android,"Dallas-Fort Worth, Texas",0
1708425716,android,"Los Angeles, California",0
1708425768,ios,"Los Angeles, California",0
1708425780,android,"New York, New York",0
1708425869,android,"Chicago, Illinois",0
1708425883,ios,"Los Angeles, California",0
1708425960,android,"Dallas-Fort Worth, Texas",0
1708425987,ios,"Philadelphia, Pennsylvania",0
1708426010,ios,"San Francisco-Oakland-San Jose, California",0
1708426177,ios,"Chicago, Illinois",0
1708426289,ios,"Boston (Manchester), Massachusetts",0
1708426500,ios,"San Francisco-Oakland-San Jose, California",0
1708426681,android,"Washington, D.C. (Hagerstown)",0
1708427002,ios,"Chicago, Illinois",0
1708427129,ios,"Houston, Texas",0
1708427511,ios,"Los Angeles, California",0
1708427880,ios,"New York, New York",0
1708427920,ios,"New York, New York",0
1708428089,ios,"New York, New York",0
1708428212,ios,"New York, New York",0
1708428511,ios,"Los Angeles, California",0
1708428540,android,"Atlanta, Georgia",0
1708428617,ios,"New York, New York",0
